Symbol	Name_1	Name_2	Currency	Type	Exchange	Employees
B8RBZV	GLP-J REIT	GLP J REIT	JPY	SHARE	TKS	#N/A
B06CMQ	"GMO Payment Gateway, Inc."	GMO Payment Gateway	JPY	SHARE	TKS	714.0
450109	GN Store Nord A/S	GN Store Nord	DKK	SHARE	CSE	"7,228.0"
BWFRFC	"GoDaddy, Inc. Class A"	GoDaddy A	USD	SHARE	NYS	"6,611.0"
B1BDGY	Godrej Consumer Products Limited	Godrej Consumer Products	INR	SHARE	BOM	"11,000.0"
BGQL72	Godrej Properties Limited	Godrej Properties	INR	SHARE	BOM	"3,530.0"
628021	Gold Fields Limited	Gold Fields	ZAR	SHARE	JSE	"2,607.0"
240796	"Goldman Sachs Group, Inc."	Goldman Sachs Group	USD	SHARE	NYS	"43,900.0"
B01Z8S	GOME Retail Holdings Limited	GOME Retail Holdings	HKD	SHARE	HKG	"32,278.0"
B03FYZ	Goodman Group	Goodman Group	AUD	SHARE	ASX	941.0
636586	GPT Group	GPT Group	AUD	SHARE	ASX	#N/A
BP6NH4	Grab Holdings Ltd. (Singapore) Class A	Grab Holdings A	USD	SHARE	NAS	"8,834.0"
BYQKH3	Grasim Industries Ltd	Grasim Industries	INR	SHARE	BOM	"40,910.0"
671825	"Great Wall Motor Co., Ltd. Class H"	Great Wall Motor H	HKD	SHARE	HKG	"77,934.0"
238495	Great-West Lifeco Inc.	Great-West Lifeco	CAD	SHARE	TSE	"28,000.0"
710725	Greek Organisation of Football Prognostics SA	Greek Organisation	EUR	SHARE	ATH	"1,612.0"
677170	Green Cross Corporation	Green Cross	KRW	SHARE	KRX	"2,187.0"
B17N9P	Greentown China Holdings Ltd.	Greentown China	HKD	SHARE	HKG	"10,120.0"
BD20C1	Greentown Service Group Co. Ltd.	Greentown Service Group	HKD	SHARE	HKG	"37,639.0"
BYY3DX	"Grifols, S.A. Class A"	Grifols A	EUR	SHARE	MCE	"23,245.0"
709732	Groupe Bruxelles Lambert SA	Groupe Bruxelles Lambert	EUR	SHARE	BRU	"257,734.0"
BBGB5W	Growthpoint Properties Limited	Growthpoint Properties	ZAR	SHARE	JSE	611.0
239254	Gruma SAB de CV Class B	Gruma B	MXN	SHARE	MEX	"22,492.0"
B0ZV10	Grupo Aeroportuario del Pacifico SAB de CV Class B	Grupo Aeroportuario B	MXN	SHARE	MEX	"1,743.0"
263934	Grupo Aeroportuario del Sureste SA de CV Class B	Grupo Aeroportuario del B	MXN	SHARE	MEX	#N/A
239247	Grupo Bimbo SAB de CV Class A	Grupo Bimbo A	MXN	SHARE	MEX	"137,542.0"
239345	Grupo Carso SAB de CV Class A1	Grupo Carso A	MXN	SHARE	MEX	"79,775.0"
BMSK71	Grupo de Inversiones Suramericana S.A.	Grupo de Inversiones Sura	COP	SHARE	BOG	#N/A
242104	Grupo Financiero Banorte SAB de CV Class O	Grupo Financiero Banorte O	MXN	SHARE	MEX	#N/A
282239	Grupo Financiero Inbursa SAB de CV Class O	Grupo Financiero Inbursa O	MXN	SHARE	MEX	#N/A
264367	Grupo Mexico S.A.B. de C.V. Class B	Grupo Mexico B	MXN	SHARE	MEX	"29,707.0"
238010	"Grupo Televisa, S.A.B."	Grupo Televisa-Cpo	MXN	UNIT	MEX	"46,786.0"
653709	GS Engineering & Construction Corp.	GS E&C	KRW	SHARE	KRX	"5,433.0"
B01RJV	GS Holdings Corp.	GS Holdings	KRW	SHARE	KRX	61.0
092528	GSK plc	GSK	GBP	SHARE	LON	"90,096.0"
B77H11	"GT Capital Holdings, Inc."	GT Capital Holdings	PHP	SHARE	PHS	#N/A
691316	Guangdong Investment Limited	Guangdong Investment	HKD	SHARE	HKG	"10,236.0"
B43399	"Guangzhou Automobile Group Co., Ltd. Class H"	Guangzhou Automobile Group H	HKD	SHARE	HKG	"96,989.0"
B19H8Y	"Guangzhou R&F Properties Co., Ltd. Class H"	Guangzhou R&F Properties H	HKD	SHARE	HKG	"38,824.0"
B7JYSG	"Guidewire Software, Inc."	Guidewire Software	USD	SHARE	NYS	"2,942.0"
BLR5MP	Gulf Energy Development Public Company Limited	Gulf Energy Development	THB	SHARE	BKK	#N/A
568743	H&M Hennes & Mauritz AB Class B	Hennes & Mauritz B	SEK	SHARE	OME	"155,000.0"
BGN971	Haidilao International Holding Ltd.	Haidilao International	HKD	SHARE	HKG	"146,584.0"
BLD4QD	"Haier Smart Home Co., Ltd. Class H"	Haier Smart Home H	HKD	SHARE	HKG	"104,874.0"
B1L2RC	Haitian International Holdings Limited	Haitian Intl	HKD	SHARE	HKG	#N/A
B71SXC	"Haitong Securities Co., Ltd. Class H"	Haitong Securities H	HKD	SHARE	HKG	"11,631.0"
B05LZ0	Hakuhodo Dy Holdings Incorporated	Hakuhodo DY Holdings	JPY	SHARE	TKS	"24,775.0"
240530	Halliburton Company	Halliburton	USD	SHARE	NYS	"40,000.0"
040520	Halma plc	Halma	GBP	SHARE	LON	"7,274.0"
640587	Hamamatsu Photonics K.K.	Hamamatsu Photonics	JPY	SHARE	TKS	"5,279.0"
B0RNRF	Hana Financial Group Inc.	Hana Financial Group	KRW	SHARE	KRX	#N/A
603050	Hang Lung Properties Limited	Hang Lung Properties	HKD	SHARE	HKG	#N/A
640837	"Hang Seng Bank, Limited"	Hang Seng Bank	HKD	SHARE	HKG	"9,396.0"
BMZC7F	"Hangzhou Tigermed Consulting Co., Ltd. Class H"	Hangzhou Tigermed H	HKD	SHARE	HKG	"8,326.0"
B7T5KQ	"HANKOOK TIRE & TECHNOLOGY Co., Ltd."	HANKOOK TIRE & TECHNOLOGY	KRW	SHARE	KRX	"6,742.0"
640866	"Hankyu Hanshin Holdings, Inc."	Hankyu Hanshin Holdings	JPY	SHARE	TKS	"23,192.0"
B613DJ	"Hanmi Pharmaceutical Co., Ltd."	Hanmi Pharmaceutical	KRW	SHARE	KRX	#N/A
451180	Hannover Rueck SE	Hannover Rueck	EUR	SHARE	ETR	"3,298.0"
B00LR0	Hanon Systems	Hanon Systems	KRW	SHARE	KRX	"2,240.0"
BJYKB7	Hansoh Pharmaceutical Group Company Limited	Hansoh Pharma	HKD	SHARE	HKG	"12,150.0"
640776	HANWHA SOLUTIONS CORPORATION	HANWHA SOLUTIONS	KRW	SHARE	KRX	"6,759.0"
629774	Hap Seng Consolidated Bhd.	Hap Seng Consolidated	MYR	SHARE	KLS	"8,887.0"
BF4J7N	Hapvida Participacoes e Investimentos SA	Hapvida Participacoes	BRL	SHARE	BSP	#N/A
B1VZ0M	Hargreaves Lansdown plc	Hargreaves Lansdown	GBP	SHARE	LON	"1,842.0"
641056	Harmony Gold Mining Co. Ltd.	Harmony Gold Mining	ZAR	SHARE	JSE	"48,113.0"
B2QPJK	Hartalega Holdings Bhd.	Hartalega	MYR	SHARE	KLS	"8,548.0"
247619	"Hartford Financial Services Group, Inc."	Hartford Financial Services Group	USD	SHARE	NYS	"18,100.0"
241458	"Hasbro, Inc."	Hasbro	USD	SHARE	NAS	"6,640.0"
BQGZWP	Havells India Limited	Havells India	INR	SHARE	BOM	"17,886.0"
B4MGBG	HCA Healthcare Inc	HCA Healthcare	USD	SHARE	NYS	"284,000.0"
629489	HCL Technologies Limited	HCL Technologies	INR	SHARE	BOM	"208,877.0"
BD4HFT	"HD HYUNDAI CO.,LTD."	HD HYUNDAI	KRW	SHARE	KRX	#N/A
BG0R3M	HDFC Asset Management Co. Ltd.	HDFC Asset Management	INR	SHARE	BOM	"2,344.0"
BF0TRG	HDFC Life Insurance Co. Ltd.	HDFC Life Insurance	INR	SHARE	BOM	"21,332.0"
BJBLRK	"Healthpeak Properties, Inc."	Healthpeak Properties	USD	SHARE	NYS	196.0
241921	HEICO Corporation	HEICO	USD	SHARE	NYS	"5,600.0"
512067	HeidelbergCement AG	HeidelbergCement	EUR	SHARE	ETR	"51,209.0"
B0CCH4	Heineken Holding N.V.	HEINEKEN Holding	EUR	SHARE	AMS	#N/A
779255	Heineken NV	Heineken	EUR	SHARE	AMS	#N/A
505160	Hellenic Telecommunications Organization SA	Hellenic Telecom	EUR	SHARE	ATH	"11,453.0"
BM9STM	Hello Group Inc. Sponsored ADR	Hello Group ADR	USD	ADR	NAS	"2,051.0"
BYWH8S	HelloFresh SE	HelloFresh	EUR	SHARE	ETR	#N/A
642053	Henderson Land Development Co. Ltd.	Henderson Land Dev	HKD	SHARE	HKG	"10,059.0"
613623	"Hengan International Group Co., Ltd."	Hengan International Group	HKD	SHARE	HKG	"23,000.0"
507670	Henkel AG & Co. KGaA Pref	Henkel Vz	EUR	PREFEQ	ETR	"52,450.0"
241696	"Henry Schein, Inc."	Henry Schein	USD	SHARE	NAS	"21,600.0"
525397	Hermes International SCA	Hermes International	EUR	SHARE	PAR	"17,595.0"
632732	Hero Motocorp Limited	Hero MotoCorp	INR	SHARE	BOM	"31,439.0"
242280	Hershey Company	Hershey	USD	SHARE	NYS	"18,990.0"
202374	Hess Corporation	Hess	USD	SHARE	NYS	"1,545.0"
BYVYWS	Hewlett Packard Enterprise Co.	Hewlett Packard Enterp	USD	SHARE	NYS	"60,400.0"
BNZFHC	Hexagon AB Class B	Hexagon B	SEK	SHARE	OME	"22,097.0"
641632	"Hikari Tsushin, Inc."	Hikari Tsushin	JPY	SHARE	TKS	"5,848.0"
B0LCW0	Hikma Pharmaceuticals Plc	Hikma Pharmaceuticals	GBP	SHARE	LON	"8,700.0"
BYVMW0	Hilton Worldwide Holdings Inc	Hilton World	USD	SHARE	NYS	"142,000.0"
B0GWF4	Hindalco Industries Limited	Hindalco Industries	INR	SHARE	BOM	#N/A
610047	Hindustan Petroleum Corporation Limited	Hindustan Petroleum	INR	SHARE	BOM	"54,191.0"
626167	Hindustan Unilever Limited	Hindustan Unilever	INR	SHARE	BOM	"20,882.0"
642830	"Hino Motors,Ltd."	Hino Motors	JPY	SHARE	TKS	"34,527.0"
642872	"HIROSE ELECTRIC CO., LTD."	HIROSE ELECTRIC	JPY	SHARE	TKS	"4,859.0"
642940	"Hitachi Construction Machinery Co., Ltd."	Hitachi Construction Mach	JPY	SHARE	TKS	"24,873.0"
642920	"Hitachi Metals, Ltd."	Hitachi Metals	JPY	SHARE	TKS	"28,620.0"
642910	"Hitachi,Ltd."	Hitachi	JPY	SHARE	TKS	"350,864.0"
B1YMYT	HIWIN Technologies Corp.	HIWIN Technologies	TWD	SHARE	TAI	#N/A
BJ3WDZ	HK Electric Investments & HK Electric Investments Ltd.	HKE & HKE	HKD	SHARE	HKG	"1,699.0"
B4TXDZ	HKT Trust and HKT Ltd	HKT Trust and HKT	HKD	SHARE	HKG	"15,400.0"
651740	"HLB Co., Ltd."	HLB	KRW	SHARE	KRX	87.0
640586	"HMM CO.,LTD"	HMM	KRW	SHARE	KRX	"1,678.0"
711075	Holcim Ltd	Holcim	CHF	SHARE	SWX	"69,672.0"
243353	"Hologic, Inc."	Hologic	USD	SHARE	NAS	"6,705.0"
243420	"Home Depot, Inc."	Home Depot	USD	SHARE	NYS	"490,600.0"
641854	"Home Product Center Public Co., Ltd."	Home Product Center	THB	SHARE	BKK	"10,601.0"
643856	"Hon Hai Precision Industry Co., Ltd."	Hon Hai Precision Industry	TWD	SHARE	TAI	#N/A
643514	"Honda Motor Co., Ltd."	Honda Motor	JPY	SHARE	TKS	"211,374.0"
202045	Honeywell International Inc.	Honeywell International	USD	SHARE	NAS	"99,000.0"
643655	Hong Kong & China Gas Co. Ltd.	Hong Kong & China Gas	HKD	SHARE	HKG	"2,106.0"
626735	Hong Kong Exchanges & Clearing Ltd.	HKEX	HKD	SHARE	HKG	"2,307.0"
643689	Hong Leong Bank Bhd.	Hong Leong Bank	MYR	SHARE	KLS	"7,803.0"
643645	Hong Leong Financial Group Bhd.	Hong Leong Financial Grp	MYR	SHARE	KLS	"7,803.0"
643491	Hongkong Land Holdings Limited	Hongkong Land Holdings	USD	SHARE	SES	"2,880.0"
BMXJW5	Hopson Development Holdings Limited	Hopson Development Hldgs	HKD	SHARE	HKG	"11,775.0"
BQPVQZ	Horizon Therapeutics Public Limited Company	Horizon Therapeutics	USD	SHARE	NAS	"1,890.0"
243726	Hormel Foods Corporation	Hormel Foods	USD	SHARE	NYS	"20,000.0"
B3FF8W	HOSHIZAKI Corp.	HOSHIZAKI	JPY	SHARE	TKS	"12,923.0"
256750	"Host Hotels & Resorts, Inc."	Host Hotels & Resorts	USD	SHARE	NAS	160.0
641716	"Hotai Motor Co., Ltd."	Hotai Motor	TWD	SHARE	TAI	#N/A
644033	"HOTEL SHILLA CO., LTD."	HOTEL SHILLA	KRW	SHARE	KRX	"2,285.0"
617190	Housing Development Finance Corporation Limited	HDFC	INR	SHARE	BOM	"5,490.0"
BKLJ8V	Howmet Aerospace Inc.	Howmet Aerospace	USD	SHARE	NYS	"19,900.0"
644150	HOYA CORPORATION	HOYA	JPY	SHARE	TKS	"37,245.0"
BYX4D5	HP Inc.	HP	USD	SHARE	NYS	"51,000.0"
054052	HSBC Holdings Plc	HSBC Holdings	GBP	SHARE	LON	"220,000.0"
BRB385	Hua Hong Semiconductor Ltd.	Hua Hong Semiconductor	HKD	SHARE	HKG	"6,084.0"
641187	"Hua Nan Financial Holdings Co., Ltd."	Hua Nan Financial Hldgs	TWD	SHARE	TAI	"10,782.0"
B00HLY	Huabao International Holdings Limited	Huabao Intl Holding	HKD	SHARE	HKG	"3,583.0"
609967	"Huaneng Power International, Inc. Class H"	Huaneng Power Intl H	HKD	SHARE	HKG	"57,874.0"
BWVFT0	"Huatai Securities Co., Ltd. Class H"	Huatai Securities H	HKD	SHARE	HKG	"14,372.0"
BR4T3B	"HubSpot, Inc."	HubSpot	USD	SHARE	NYS	"5,895.0"
680531	"Hulic Co., Ltd."	Hulic	JPY	SHARE	TKS	"1,496.0"
244506	Humana Inc.	Humana	USD	SHARE	NYS	"96,900.0"
244596	Huntington Bancshares Incorporated	Huntington Bancshares	USD	SHARE	NAS	#N/A
B40SSC	"Huntington Ingalls Industries, Inc."	Huntington Ingalls	USD	SHARE	NYS	"44,000.0"
B12PJ2	Husqvarna AB Class B	Husqvarna B	SEK	SHARE	OME	"13,704.0"
BNGCJ2	"HYBE Co., Ltd."	HYBE	KRW	SHARE	KRX	#N/A
BYYXJY	Hydro One Limited	Hydro One	CAD	SHARE	TSE	"8,398.0"
BMX09H	"Hygeia Healthcare Holdings Co., Ltd."	Hygeia Healthcare Hldgs	HKD	SHARE	HKG	"5,077.0"
B2QY96	Hypera S.A.	Hypera	BRL	SHARE	BSP	#N/A
645098	"Hyundai Engineering & Construction Co., Ltd"	Hyundai Engineering	KRW	SHARE	KRX	"6,324.0"
B0V3XR	"HYUNDAI GLOVIS Co., Ltd."	Hyundai Glovis	KRW	SHARE	KRX	"1,631.0"
644954	"Hyundai Mobis Co., Ltd"	Hyundai Mobis	KRW	SHARE	KRX	"10,835.0"
645105	Hyundai Motor Company	Hyundai Motor	KRW	SHARE	KRX	"71,982.0"
646185	Hyundai Steel Company	Hyundai Steel	KRW	SHARE	KRX	"11,495.0"
BKRRKY	I-MAB Sponsored ADR	I-MAB ADR	USD	ADR	NAS	378.0
BJ2ZH3	iA Financial Corporation Inc.	iA Financial	CAD	SHARE	TSE	"8,300.0"
BNDYF4	IAC/InteractiveCorp.	IAC/Interactive	USD	SHARE	NAS	"13,200.0"
B288C9	Iberdrola SA	Iberdrola	EUR	SHARE	MCE	#N/A
645610	"IBIDEN CO., LTD."	IBIDEN	JPY	SHARE	TKS	"13,161.0"
BSZ2BY	ICICI Bank Limited	ICICI Bank	INR	SHARE	BOM	"98,750.0"
BYXH7P	ICICI Lombard General Insurance Co. Ltd.	ICICI Lombard General	INR	SHARE	BOM	"10,236.0"
BYXL8H	ICICI Prudential Life Insurance Co. Ltd.	ICICI Prudential Life	INR	SHARE	BOM	"14,413.0"
645553	ICL Group Ltd.	ICL Group	ILS	SHARE	TAE	"13,233.0"
B1FF8P	"Idemitsu Kosan Co., Ltd."	Idemitsu Kosan	JPY	SHARE	TKS	"14,044.0"
245661	IDEX Corporation	IDEX	USD	SHARE	NYS	"7,536.0"
245920	"IDEXX Laboratories, Inc."	IDEXX Laboratories Inc	USD	SHARE	NAS	"10,350.0"
BDB6DD	IDP Education Ltd.	IDP Education	AUD	SHARE	ASX	#N/A
246937	IGM Financial Inc.	IGM Financial	CAD	SHARE	TSE	"3,800.0"
B83X6P	IHH Healthcare Bhd.	IHH Healthcare	MYR	SHARE	KLS	#N/A
BFDTBS	"Iida Group Holdings Co., Ltd."	Iida Group	JPY	SHARE	TKS	"10,134.0"
B45LHQ	"ILJIN MATERIALS CO., LTD."	ILJIN MATERIALS	KRW	SHARE	KRX	544.0
245755	Illinois Tool Works Inc.	Illinois Tool Works	USD	SHARE	NYS	"45,000.0"
261399	"Illumina, Inc."	Illumina	USD	SHARE	NAS	"9,800.0"
BNCBD4	IMCD N.V.	IMCD	EUR	SHARE	AMS	"3,740.0"
B1FFT7	Impala Platinum Holdings Limited	Impala Platinum Holdings	ZAR	SHARE	JSE	"59,908.0"
045449	Imperial Brands PLC	Imperial Brands	GBP	SHARE	LON	"30,300.0"
245424	Imperial Oil Limited	Imperial Oil	CAD	SHARE	TSE	"5,400.0"
B54JP7	Inari Amertron Berhad	Inari Amertron	MYR	SHARE	KLS	"5,803.0"
247195	Incyte Corporation	Incyte	USD	SHARE	NAS	"2,094.0"
625376	Indian Oil Corp. Ltd.	Indian Oil	INR	SHARE	BOM	"31,648.0"
BL6C48	Indian Railway Catering & Tourism Corp. Ltd.	Indian Railway Catering & Tourism	INR	SHARE	BOM	"2,296.0"
B5VSK2	Indorama Ventures Public Co. Ltd.	Indorama Ventures	THB	SHARE	BKK	#N/A
BD9PXD	Indraprastha Gas Limited	Indraprastha Gas	INR	SHARE	BOM	"10,707.0"
B92P9G	Indus Towers Limited	Indus Towers	INR	SHARE	BOM	"3,248.0"
BP9DL9	"Industria de Diseno Textil, S.A."	Inditex	EUR	SHARE	MCE	"165,042.0"
B1G1QD	Industrial and Commercial Bank of China Limited Class H	ICBC H	HKD	SHARE	HKG	"439,787.0"
646297	Industrial Bank Of Korea	Industrial Bank of Korea	KRW	SHARE	KRX	#N/A
244820	Industrias Penoles SAB de CV	Industrias Penoles	MXN	SHARE	MEX	#N/A
667357	Industries of Qatar Co.	Industries of Qatar	QAR	SHARE	DSMD	#N/A
B1VSK1	Industrivarden AB Class A	Industrivarden A	SEK	SHARE	OME	#N/A
588950	Infineon Technologies AG	Infineon Technologies	EUR	SHARE	ETR	"50,280.0"
B1685L	Info Edge India Ltd.	Info Edge (India)	INR	SHARE	BOM	"4,439.0"
BMJ6DW	Informa Plc	Informa Plc	GBP	SHARE	LON	#N/A
620512	Infosys Limited	Infosys	INR	SHARE	BOM	"259,619.0"
BZ0P4R	Infrastrutture Wireless Italiane S.p.A.	Infrastrutture Wireless	EUR	SHARE	MIL	206.0
BZ5739	ING Groep NV	ING Groep	EUR	SHARE	AMS	#N/A
BL5GZ8	Ingersoll Rand Inc.	Ingersoll Rand	USD	SHARE	NYS	"16,000.0"
BK5Z9R	InMode Ltd.	InMode	USD	SHARE	NAS	362.0
B0CC0M	Innolux Corp.	Innolux	TWD	SHARE	TAI	#N/A
BGR6KX	"Innovent Biologics, Inc."	Innovent Biologics	HKD	SHARE	HKG	"5,568.0"
B10RB1	INPEX CORPORATION	INPEX	JPY	SHARE	TKS	"3,189.0"
BN4N9C	InPost S.A.	InPost	EUR	SHARE	AMS	"5,274.0"
B1XGNW	Insulet Corporation	Insulet	USD	SHARE	NAS	"2,300.0"
627102	Insurance Australia Group Limited	Insurance Australia Group	AUD	SHARE	ASX	#N/A
B04YJV	Intact Financial Corporation	Intact Financial	CAD	SHARE	TSE	"26,000.0"
246324	Intel Corporation	Intel	USD	SHARE	NAS	"121,100.0"
220570	Interconexion Electrica SA ESP	Interconexion Electrica	COP	SHARE	BOG	"4,352.0"
BFSSDS	"Intercontinental Exchange, Inc."	Intercontinental Exchange	USD	SHARE	NYS	"8,858.0"
BHJYC0	InterContinental Hotels Group PLC	InterContinental Hotels Group	GBP	SHARE	LON	"11,161.0"
BYYZ7D	InterGlobe Aviation Ltd	InterGlobe Aviation	INR	SHARE	BOM	"24,218.0"
200597	International Business Machines Corporation	IBM	USD	SHARE	NYS	"307,600.0"
645581	"International Container Terminal Services, Inc."	International Container Terminal Services	PHP	SHARE	PHS	"9,468.0"
246416	International Flavors & Fragrances Inc.	International Flavors	USD	SHARE	NYS	"24,000.0"
246525	International Paper Company	International Paper	USD	SHARE	NYS	"31,000.0"
246632	"Interpublic Group of Companies, Inc."	Interpublic Group	USD	SHARE	NYS	"55,600.0"
316383	Intertek Group plc	Intertek Group	GBP	SHARE	LON	"43,769.0"
407683	Intesa Sanpaolo S.p.A.	Intesa Sanpaolo	EUR	SHARE	MIL	"108,043.0"
BKXLD7	Intouch Holdings Public Company Limited	Intouch Holdings	THB	SHARE	BKK	55.0
245902	Intuit Inc.	Intuit	USD	SHARE	NAS	"13,500.0"
287130	"Intuitive Surgical, Inc."	Intuitive Surgical	USD	SHARE	NAS	"9,793.0"
645993	Inventec Corporation	Inventec	TWD	SHARE	TAI	#N/A
B28XP7	Invesco Ltd.	Invesco	USD	SHARE	NYS	"8,513.0"
BMV7PQ	Investor AB Class B	Investor B	SEK	SHARE	OME	#N/A
BD81GW	"Invitation Homes, Inc."	Invitation Homs	USD	SHARE	NYS	"1,240.0"
B1Y3WG	IOI Corp. Bhd.	IOI Corp	MYR	SHARE	KLS	"24,236.0"
269878	IPG Photonics Corporation	IPG Photonics	USD	SHARE	NAS	"6,580.0"
B0R7JF	Ipsen SA	Ipsen	EUR	SHARE	PAR	"5,744.0"
BYWT1W	"iQIYI, Inc. Sponsored ADR Class A"	iQIYI ADR	USD	ADR	NAS	"5,856.0"
BDR73G	IQVIA Holdings Inc	IQVIA Holdings	USD	SHARE	NYS	"79,000.0"
BVFTF0	"Iron Mountain, Inc."	Iron Mountain	USD	SHARE	NYS	"25,000.0"
645127	Israel Discount Bank Limited Class A	Israel Discount Bank Ltd A	ILS	SHARE	TAE	"8,899.0"
646710	Isuzu Motors Limited	Isuzu Motors	JPY	SHARE	TKS	"36,224.0"
B037HR	Itau Unibanco Holding SA Pfd	Itauunibanco Pfd N1	BRL	PREFEQ	BSP	"99,600.0"
245877	Itausa - Investimentos Itau SA Pfd	Itausa Pfd N1	BRL	PREFEQ	BSP	#N/A
B0JGGP	ITC Limited	ITC Ltd	INR	SHARE	BOM	"26,118.0"
645578	"ITO EN,Ltd."	ITO EN	JPY	SHARE	TKS	"8,180.0"
646780	Itochu Corporation	ITOCHU	JPY	SHARE	TKS	"125,944.0"
620019	Itochu Techno-Solutions Corporation	ITOCHU Techno-Solutions	JPY	SHARE	TKS	"9,050.0"
BD73C4	Ivanhoe Mines Ltd. Class A	Ivanhoe Mines A	CAD	SHARE	TSE	#N/A
B019KW	J Sainsbury plc	J Sainsbury	GBP	SHARE	LON	#N/A
244541	"J.B. Hunt Transport Services, Inc."	JB Hunt Transport Svcs	USD	SHARE	NAS	"33,045.0"
295145	J.M. Smucker Company	J.M. Smucker	USD	SHARE	NYS	"7,100.0"
246919	"Jack Henry & Associates, Inc."	Jack Henry & Associates	USD	SHARE	NAS	"6,714.0"
246905	Jacobs Engineering Group Inc.	Jacobs Engineering	USD	SHARE	NYS	"55,000.0"
B60QWJ	James Hardie Industries PLC Chess Units of Foreign Securities	James Hardie CUFS	AUD	DR	ASX	#N/A
B8BRV4	"Japan Airlines Co., Ltd."	Japan Airlines	JPY	SHARE	TKS	"36,060.0"
674388	"Japan Exchange Group, Inc."	Japan Exchange Group	JPY	SHARE	TKS	"1,197.0"
651334	Japan Metropolitan Fund Investment Corporation	Japan Metropolitan Fund Investment	JPY	SHARE	TKS	#N/A
BYT816	"Japan Post Bank Co., Ltd."	Japan Post Bank	JPY	SHARE	TKS	"12,451.0"
BYT814	"JAPAN POST HOLDINGS Co., Ltd."	JAPAN POST HOLDINGS	JPY	SHARE	TKS	"243,612.0"
BYT815	"JAPAN POST INSURANCE Co., Ltd."	JAPAN POST INSURANCE	JPY	SHARE	TKS	"8,252.0"
639758	Japan Real Estate Investment Corp.	Japan Real Estate Invt	JPY	SHARE	TKS	#N/A
647453	Japan Tobacco Inc.	Japan Tobacco	JPY	SHARE	TKS	"55,381.0"
647211	Jardine Matheson Holdings Limited	Jardine Matheson Holdings	USD	SHARE	SES	"400,000.0"
B128FM	Jarir Marketing Co.	Jarir	SAR	SHARE	SAU	#N/A
B4Q5ZN	Jazz Pharmaceuticals Public Limited Company	Jazz Pharmaceuticals	USD	SHARE	NAS	"3,200.0"
B1V74X	JBS S.A.	JBS	BRL	SHARE	BSP	"250,000.0"
BMW8R0	"JD Health International, Inc."	JD Health International	HKD	SHARE	HKG	"3,305.0"
BM8Q5M	JD Sports Fashion Plc	JD Sports Fashion	GBP	SHARE	LON	"61,053.0"
BKPQZT	"JD.com, Inc. Class A"	JD com A	HKD	SHARE	HKG	"385,357.0"
BMC4ZZ	JDE Peet's NV	JDE Peet's	EUR	SHARE	AMS	"19,621.0"
B1Y1SQ	"Jeronimo Martins, SGPS S.A."	Jeronimo Martins	EUR	SHARE	LIS	"123,458.0"
654379	"JFE Holdings, Inc."	JFE Holdings	JPY	SHARE	TKS	"64,371.0"
646645	JG Summit Holdings Inc.	JG Summit Holdings	PHP	SHARE	PHS	"22,827.0"
600550	Jiangsu Expressway Co. Ltd. Class H	Jiangsu Expressway H	HKD	SHARE	HKG	"4,822.0"
600030	Jiangxi Copper Company Limited Class H	Jiangxi Copper H	HKD	SHARE	HKG	"26,166.0"
BJ9JY5	Jinxin Fertility Group Ltd.	Jinxin Fertility Group	HKD	SHARE	HKG	"2,548.0"
BLBFH6	Jiumaojiu International Holdings Ltd.	Jiumaojiu International	HKD	SHARE	HKG	"14,495.0"
247583	Johnson & Johnson	Johnson & Johnson	USD	SHARE	NYS	"141,700.0"
BY7QL6	Johnson Controls International plc	Johnson Ctr Int	USD	SHARE	NYS	"101,000.0"
BZ4BQC	Johnson Matthey Plc	Johnson Matthey	GBP	SHARE	LON	"14,582.0"
647449	Jollibee Foods Corp.	Jollibee Foods	PHP	SHARE	PHS	"10,959.0"
BL3N3C	"JOYY, Inc. Sponsored ADR Class A"	JOYY ADR A	USD	ADR	NAS	"7,449.0"
219038	JPMorgan Chase & Co.	JPMorgan Chase	USD	SHARE	NYS	"271,025.0"
647098	JSR Corp.	JSR	JPY	SHARE	TKS	"9,278.0"
BZBYJJ	JSW Steel Limited	JSW Steel	INR	SHARE	BOM	"35,585.0"
BNVYT9	Jubilant Foodworks Limited	Jubilant FoodWorks	INR	SHARE	BOM	"44,761.0"
B4R2R5	Julius Baer Gruppe AG	Julius Baer Gruppe	CHF	SHARE	SWX	"6,727.0"
724353	Jumbo S.A.	Jumbo SA	EUR	SHARE	ATH	"5,618.0"
243184	"Juniper Networks, Inc."	Juniper Networks	USD	SHARE	NYS	"10,191.0"
BYQ7HZ	Just Eat Takeaway.com N.V.	Just Eat Takeaway.com	EUR	SHARE	AMS	#N/A
648132	Kajima Corporation	Kajima	JPY	SHARE	TKS	"18,905.0"
668953	"Kakaku.com, Inc."	Kakaku com	JPY	SHARE	TKS	"1,172.0"
619403	Kakao Corp.	Kakao	KRW	SHARE	KRX	"3,472.0"
BMGYMB	Kakao Games Corp.	Kakao Games	KRW	SHARE	KRX	427.0
BNXKTM	KakaoBank Corp.	KakaoBank	KRW	SHARE	KRX	#N/A
668344	"Kangwon Land, Inc."	Kangwon Land	KRW	SHARE	KRX	"3,858.0"
648348	"Kansai Electric Power Company, Incorporated"	Kansai Electric Power	JPY	SHARE	TKS	"31,933.0"
